graph20_40_852.txt: 
Min Cuts: 37 
S Size | Number of Cuts
graph20_40_719.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            28
     2 |            17
     3 |             3
     4 |             6
     5 |             3
     6 |             2
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             1
    14 |             1
    15 |             0
    16 |             0
    17 |             5
    18 |             5
    19 |             6

graph20_40_504.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            26
     2 |             9
     3 |             5
     4 |             5
     5 |             7
     6 |             3
     7 |             1
     8 |             5
     9 |             0
    10 |             3
    11 |             2
    12 |             2
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             3
    18 |             2
    19 |             4

graph20_40_109.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            36
     2 |            10
     3 |             3
     4 |            12
     5 |             1
     6 |             1
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             2
    13 |             0
    14 |             0
    15 |             2
    16 |             1
    17 |             2
    18 |             6
    19 |             2

graph20_40_122.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            31
     2 |            12
     3 |             2
     4 |             0
     5 |             2
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             2
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             4
    16 |             6
    17 |             7
    18 |             5
    19 |             6

graph20_40_738.txt: 
Min Cuts: 79 
S Size | Number of Cuts
     1 |            42
     2 |             7
     3 |            13
     4 |             1
     5 |             1
     6 |             0
     7 |             0
     8 |             0
