graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             3
    19 |             8

graph20_70_452.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            46
     2 |            13
     3 |             6
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             2
     9 |             2
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             2
    18 |             5
    19 |             8

graph20_70_705.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            51
     2 |            13
     3 |             7
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             0
    19 |            14

graph20_70_316.txt: 
Min Cuts: 88 
S Size | Number of Cuts
     1 |            37
     2 |            11
     3 |            16
     4 |             6
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             3
    18 |             3
    19 |             9

graph20_70_875.txt: 
Min Cuts: 89 
S Size | Number of Cuts
     1 |            40
     2 |            13
     3 |             9
     4 |             9
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             1
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
