graph20_70_577.txt: 
Min Cuts: 38 
S Size | Number of Cuts
graph20_70_232.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            17
     2 |             8
     3 |             2
     4 |             0
     5 |             1
     6 |             1
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             3
    18 |             9
    19 |            18

graph20_70_425.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            15
     2 |             5
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             2
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             1
    13 |             1
    14 |             0
    15 |             1
    16 |             2
    17 |             5
    18 |            12
    19 |            14

graph20_70_118.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            18
     2 |             6
     3 |             4
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             3
    15 |             1
    16 |             1
    17 |             2
    18 |             5
    19 |            17

graph20_70_125.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            15
     2 |             6
     3 |             0
     4 |             1
     5 |             2
     6 |             2
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             3
    17 |             3
    18 |             9
    19 |            16

graph20_70_383.txt: 
Min Cuts: 59 
S Size | Number of Cuts
     1 |            16
     2 |             3
     3 |             2
     4 |             0
     5 |             2
     6 |             0
     7 |             0
     8 |             1
